Geo Point;Geo Shape;Haltestellennummer;Haltestellenname;Angezeigter_Name;Transportunternehmen_Nummer;Transportunternehmen_Name;Gemeindenummer;Gemeinde_Name;Gebiet;Höhe;Haltestellenart;Haltestellentyp;Zum Objekt navigieren
47.36200263737641, 7.350019418446321;"{""coordinates"": [7.350019418446321, 47.36200263737641], ""type"": ""Point""}";109;Delémont;Delémont;11;SBB;6711;Delémont;JU;413;Bahnhof;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.36200263737642&lon=7.350019418446321&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.538457033142166, 7.724114416640449;"{""coordinates"": [7.724114416640449, 47.538457033142166], ""type"": ""Point""}";300;Kaiseraugst;Kaiseraugst;11;SBB;4252;Kaiseraugst;AG;274;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.53845703314216&lon=7.724114416640449&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54586369866937, 7.768038824572202;"{""coordinates"": [7.768038824572202, 47.54586369866937], ""type"": ""Point""}";313;Rheinfelden Augarten;Rheinfelden Augarten;11;SBB;4258;Rheinfelden;AG;285;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54586369866938&lon=7.768038824572202&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56185359065533, 7.83386814947281;"{""coordinates"": [7.83386814947281, 47.56185359065533], ""type"": ""Point""}";302;Möhlin;Möhlin;11;SBB;4254;Möhlin;AG;308;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56185359065533&lon=7.83386814947281&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.53304670136568, 7.989780672345217;"{""coordinates"": [7.989780672345217, 47.53304670136568], ""type"": ""Point""}";304;Eiken;Eiken;11;SBB;4161;Eiken;AG;329;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.53304670136567&lon=7.989780672345217&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54961210583357, 7.740053588680608;"{""coordinates"": [7.740053588680608, 47.54961210583357], ""type"": ""Point""}";18824;Herten (Baden);Herten (Baden);368;DB;9998;Rheinfelden;D;280;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.54961210583356&lon=7.740053588680606&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.55345553254719, 8.018724761662275;"{""coordinates"": [8.018724761662275, 47.55345553254719], ""type"": ""Point""}";18831;Murg (Baden);Murg (Baden);368;DB;9998;Murg;D;301;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.55345553254718&lon=8.018724761662275&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.592863152813756, 8.132535974112274;"{""coordinates"": [8.132535974112274, 47.592863152813756], ""type"": ""Point""}";18814;Albbruck;Albbruck;368;DB;9998;Albbruck;D;320;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.592863152813756&lon=8.132535974112274&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.60943381289306, 8.168491670376325;"{""coordinates"": [8.168491670376325, 47.60943381289306], ""type"": ""Point""}";18821;Dogern;Dogern;368;DB;9998;Dogern;D;330;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.609433812893066&lon=8.168491670376323&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.470203065607926, 7.759839094162702;"{""coordinates"": [7.759839094162702, 47.470203065607926], ""type"": ""Point""}";24;Lausen;Lausen;11;SBB;2828;Lausen;BL;344;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.47020306560793&lon=7.759839094162702&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.46726988049287, 7.787215708767131;"{""coordinates"": [7.787215708767131, 47.46726988049287], ""type"": ""Point""}";25;Itingen;Itingen;11;SBB;2849;Itingen;BL;359;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.46726988049287&lon=7.787215708767131&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.445763987789036, 7.887610373833161;"{""coordinates"": [7.887610373833161, 47.445763987789036], ""type"": ""Point""}";28;Tecknau;Tecknau;11;SBB;2862;Tecknau;BL;445;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.445763987789036&lon=7.8876103738331595&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%2
47.449568990393814, 7.837704038657215;"{""coordinates"": [7.837704038657215, 47.449568990393814], ""type"": ""Point""}";31;Diepflingen;Diepflingen;11;SBB;2845;Diepflingen;BL;420;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.44956899039378&lon=7.837704038657215&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.408983871036014, 7.8478080280791165;"{""coordinates"": [7.847808028079116, 47.408983871036014], ""type"": ""Point""}";34;Buckten;Buckten;11;SBB;2843;Buckten;BL;520;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.40898387103602&lon=7.8478080280791165&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.392129793328046, 7.856220294674149;"{""coordinates"": [7.856220294674149, 47.392129793328046], ""type"": ""Point""}";35;Läufelfingen;Läufelfingen;11;SBB;2852;Läufelfingen;BL;559;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.392129793328046&lon=7.856220294674149&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.36605486745164, 7.904277253344341;"{""coordinates"": [7.904277253344341, 47.36605486745164], ""type"": ""Point""}";37;Trimbach;Trimbach;11;SBB;2500;Trimbach;SO;435;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.366054867451645&lon=7.904277253344341&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.47642772099263, 7.744736166665127;"{""coordinates"": [7.744736166665127, 47.47642772099263], ""type"": ""Point""}";81;Altmarkt;Altmarkt;94;WB;2829;Liestal;BL;334;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.476427720992625&lon=7.744736166665127&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.45957753148731, 7.741545807982378;"{""coordinates"": [7.741545807982378, 47.45957753148731], ""type"": ""Point""}";82;Bubendorf Bad;Bubendorf;94;WB;2823;Bubendorf;BL;360;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.45957753148731&lon=7.741545807982378&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.451457111772925, 7.749795859197987;"{""coordinates"": [7.749795859197987, 47.451457111772925], ""type"": ""Point""}";80;Talhaus;Talhaus;94;WB;2823;Bubendorf;BL;374;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.451457111772925&lon=7.749795859197987&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.42296891401374, 7.767817458951603;"{""coordinates"": [7.767817458951603, 47.42296891401374], ""type"": ""Point""}";92;Hölstein Süd;Hölstein Süd;94;WB;2886;Hölstein;BL;432;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.42296891401374&lon=7.767817458951603&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.41012177187156, 7.755191829023611;"{""coordinates"": [7.755191829023611, 47.41012177187156], ""type"": ""Point""}";94;Hirschlang;Hirschlang;94;WB;2891;Niederdorf;BL;461;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.410121771871566&lon=7.755191829023612&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.39656487143241, 7.749221387001513;"{""coordinates"": [7.749221387001513, 47.39656487143241], ""type"": ""Point""}";88;Oberdorf Liedertswilerstrasse;Oberdorf Liedertswilerstrasse;94;WB;2892;Oberdorf (BL);BL;491;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.39656487143241&lon=7.749221387001515&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.571900106482396, 7.602515152378131;"{""coordinates"": [7.602515152378131, 47.571900106482396], ""type"": ""Point""}";96016;Basel, Signalstrasse;Signalstrasse;823;BVB;2701;Basel;BS;256;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.57190010648239&lon=7.602515152378131&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.49943685763059, 7.553276691507543;"{""coordinates"": [7.553276691507543, 47.49943685763059], ""type"": ""Point""}";6077;Therwil, Löwenkreisel;Löwenkreisel;879;BLT Auto;2775;Therwil;BL;506;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.4994368576306&lon=7.553276691507545&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.56163685543185, 7.554486210820761;"{""coordinates"": [7.554486210820761, 47.56163685543185], ""type"": ""Point""}";7228;Allschwil, Wänglismatten;Wänglismatten;879;BLT Auto;2762;Allschwil;BL;276;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.56163685543184&lon=7.554486210820759&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.58723214199281, 7.6945582084892985;"{""coordinates"": [7.694558208489299, 47.58723214199281], ""type"": ""Point""}";999996;Inzlingen, Wasserschloss;Wasserschloss;;SWEG;9998;Inzlingen;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.5872321419928&lon=7.6945582084892985&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.60976635540708, 7.675503333694142;"{""coordinates"": [7.675503333694142, 47.60976635540708], ""type"": ""Point""}";999993;Lörrach, Ufhabiweg;Ufhabiweg;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.60976635540709&lon=7.67550333369414&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.610297413987496, 7.665230999715303;"{""coordinates"": [7.665230999715303, 47.610297413987496], ""type"": ""Point""}";999991;Lörrach, Engelplatz;Engelplatz;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.6102974139875&lon=7.665230999715303&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.61311700547184, 7.666545037100923;"{""coordinates"": [7.666545037100923, 47.61311700547184], ""type"": ""Point""}";999990;Lörrach, Bergstrasse;Bergstrasse;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.61311700547184&lon=7.666545037100922&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.61584181219042, 7.6662326002757135;"{""coordinates"": [7.666232600275714, 47.61584181219042], ""type"": ""Point""}";999988;Lörrach, Busbahnhof;Busbahnhof;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.61584181219042&lon=7.6662326002757135&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.613528279928744, 7.6621944868764125;"{""coordinates"": [7.662194486876412, 47.613528279928744], ""type"": ""Point""}";999987;Lörrach, Grabenstrasse;Grabenstrasse;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.613528279928744&lon=7.662194486876414&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.613740973257144, 7.660471042342908;"{""coordinates"": [7.660471042342908, 47.613740973257144], ""type"": ""Point""}";999986;Lörrach, Senser Platz;Senser Platz;;SWEG;9998;Lörrach;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.613740973257144&lon=7.660471042342908&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.59294473735973, 7.5941062160962405;"{""coordinates"": [7.59410621609624, 47.59294473735973], ""type"": ""Point""}";999982;Weil am Rhein, Schusterinsel;Schusterinsel;;SWEG;9998;Weil am Rhein;D;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.59294473735972&lon=7.5941062160962405&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.653968904387945, 7.454871120389054;"{""coordinates"": [7.454871120389054, 47.653968904387945], ""type"": ""Point""}";999972;Sierentz, Centre;Sierentz, Centre;;distribus;;Sierentz;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.653968904387945&lon=7.454871120389054&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.60562941195913, 7.580327748733987;"{""coordinates"": [7.580327748733987, 47.60562941195913], ""type"": ""Point""}";999969;Village-Neuf, ZI;Village-Neuf, ZI;;distribus;;Village-Neuf;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.60562941195913&lon=7.580327748733987&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.556111841914124, 7.47601266305622;"{""coordinates"": [7.47601266305622, 47.556111841914124], ""type"": ""Point""}";999966;Wentzwiller, Bellevue;Wentzwiller, Bellevue;;distribus;;Wentzwiller;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.55611184191413&lon=7.47601266305622&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.550128067552635, 7.480135025288333;"{""coordinates"": [7.480135025288333, 47.550128067552635], ""type"": ""Point""}";999965;Wentzwiller, Centre;Wentzwiller, Centre;;distribus;;Wentzwiller;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.550128067552635&lon=7.480135025288333&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.501602902108665, 7.451191680672656;"{""coordinates"": [7.451191680672656, 47.501602902108665], ""type"": ""Point""}";999959;Liebenswiller, Aubépines;Liebenswiller, Aubépines;;distribus;;Liebenswiller;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.501602902108665&lon=7.451191680672656&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.52671200946375, 7.509015543458424;"{""coordinates"": [7.509015543458424, 47.52671200946375], ""type"": ""Point""}";999956;Neuwiller, Rue de Hagenthal;Neuwiller, Rue de Hagenthal;;distribus;;Neuwiller;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.52671200946376&lon=7.509015543458424&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.5247110200821, 7.515832286405358;"{""coordinates"": [7.515832286405358, 47.5247110200821], ""type"": ""Point""}";999955;Neuwiller, Centre;Neuwiller, Centre;;distribus;;Neuwiller;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.5247110200821&lon=7.515832286405358&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.52274798443873, 7.470831069824447;"{""coordinates"": [7.470831069824447, 47.52274798443873], ""type"": ""Point""}";999952;Hagenthal-le-Haut, Mairie;Hagenthal-le-Haut, Mairie;;distribus;;Hagenthal-le-Haut;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.52274798443873&lon=7.470831069824447&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.556799534347746, 7.51796035876505;"{""coordinates"": [7.51796035876505, 47.556799534347746], ""type"": ""Point""}";999947;Hégenheim, Ardennes;Hégenheim, Ardennes;;distribus;;Hégenheim;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.55679953434775&lon=7.51796035876505&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.57688930559479, 7.41737581113198;"{""coordinates"": [7.41737581113198, 47.57688930559479], ""type"": ""Point""}";999945;Ranspach-le-Haut, Forgerons;Ranspach-le-Haut, Forgerons;;distribus;;Ranspach-le-Haut;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.57688930559479&lon=7.417375811131978&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.57707435274322, 7.419823118409137;"{""coordinates"": [7.419823118409137, 47.57707435274322], ""type"": ""Point""}";999944;Ranspach-le-Haut, Grand'Rue;Ranspach-le-Haut, Grand'Rue;;distribus;;Ranspach-le-Haut;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.57707435274322&lon=7.419823118409137&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
